#ncbi_taxid	cluster_id	protein_id
1110504	CL:558	1110504.MAGb_1100
1110504	CL:558	1110504.MAGb_2700
1110504	CL:558	1110504.MAGb_2720
1110504	CL:558	1110504.MAGb_2730
1110504	CL:558	1110504.MAGb_2740
1110504	CL:558	1110504.MAGb_2750
1110504	CL:558	1110504.MAGb_2760
1110504	CL:558	1110504.MAGb_2770
1110504	CL:558	1110504.MAGb_2780
1110504	CL:558	1110504.MAGb_2790
1110504	CL:56	1110504.MAGb_0390
1110504	CL:56	1110504.MAGb_0440
1110504	CL:56	1110504.MAGb_0940
1110504	CL:56	1110504.MAGb_0950
1110504	CL:56	1110504.MAGb_1160
1110504	CL:56	1110504.MAGb_1170
1110504	CL:56	1110504.MAGb_1180
1110504	CL:56	1110504.MAGb_1220
1110504	CL:56	1110504.MAGb_1590
1110504	CL:56	1110504.MAGb_1600
1110504	CL:56	1110504.MAGb_1610
1110504	CL:56	1110504.MAGb_1620
1110504	CL:56	1110504.MAGb_1630
1110504	CL:56	1110504.MAGb_1640
1110504	CL:56	1110504.MAGb_1650
1110504	CL:56	1110504.MAGb_1700
1110504	CL:56	1110504.MAGb_1710
1110504	CL:56	1110504.MAGb_1720
1110504	CL:56	1110504.MAGb_1730
1110504	CL:56	1110504.MAGb_1740
1110504	CL:56	1110504.MAGb_1750
1110504	CL:56	1110504.MAGb_1760
1110504	CL:56	1110504.MAGb_1770
1110504	CL:56	1110504.MAGb_1780
1110504	CL:56	1110504.MAGb_1790
1110504	CL:56	1110504.MAGb_1810
1110504	CL:56	1110504.MAGb_1820
1110504	CL:56	1110504.MAGb_1830
1110504	CL:56	1110504.MAGb_1840
1110504	CL:56	1110504.MAGb_1850
1110504	CL:56	1110504.MAGb_1860
1110504	CL:56	1110504.MAGb_1870
1110504	CL:56	1110504.MAGb_1880
1110504	CL:56	1110504.MAGb_1890
1110504	CL:56	1110504.MAGb_1960
1110504	CL:56	1110504.MAGb_1970
1110504	CL:56	1110504.MAGb_2020
1110504	CL:56	1110504.MAGb_2030
1110504	CL:56	1110504.MAGb_2130
1110504	CL:56	1110504.MAGb_2280
1110504	CL:56	1110504.MAGb_2290
1110504	CL:56	1110504.MAGb_2300
1110504	CL:56	1110504.MAGb_2460
1110504	CL:56	1110504.MAGb_2470
1110504	CL:56	1110504.MAGb_2540
1110504	CL:56	1110504.MAGb_2550
1110504	CL:56	1110504.MAGb_2650
1110504	CL:56	1110504.MAGb_2670
1110504	CL:56	1110504.MAGb_3790
1110504	CL:56	1110504.MAGb_3810
1110504	CL:56	1110504.MAGb_4110
1110504	CL:56	1110504.MAGb_4120
1110504	CL:56	1110504.MAGb_4290
1110504	CL:56	1110504.MAGb_4850
1110504	CL:56	1110504.MAGb_4860
1110504	CL:56	1110504.MAGb_4990
1110504	CL:56	1110504.MAGb_5240
1110504	CL:56	1110504.MAGb_5250
1110504	CL:56	1110504.MAGb_5430
1110504	CL:56	1110504.MAGb_5720
1110504	CL:56	1110504.MAGb_5930
1110504	CL:56	1110504.MAGb_6320
1110504	CL:56	1110504.MAGb_6380
1110504	CL:56	1110504.MAGb_6620
1110504	CL:56	1110504.MAGb_6770
1110504	CL:56	1110504.MAGb_6850
1110504	CL:56	1110504.MAGb_7050
1110504	CL:56	1110504.MAGb_7060
1110504	CL:56	1110504.MAGb_7220
1110504	CL:56	1110504.MAGb_7240
1110504	CL:56	1110504.MAGb_7540
1110504	CL:56	1110504.MAGb_7670
1110504	CL:560	1110504.MAGb_1100
1110504	CL:560	1110504.MAGb_2700
1110504	CL:560	1110504.MAGb_2760
1110504	CL:560	1110504.MAGb_2770
1110504	CL:560	1110504.MAGb_2780
1110504	CL:577	1110504.MAGb_0190
1110504	CL:577	1110504.MAGb_0710
1110504	CL:577	1110504.MAGb_0720
1110504	CL:577	1110504.MAGb_0730
1110504	CL:577	1110504.MAGb_0740
1110504	CL:577	1110504.MAGb_0760
1110504	CL:577	1110504.MAGb_0770
1110504	CL:577	1110504.MAGb_0790
1110504	CL:577	1110504.MAGb_0800
1110504	CL:577	1110504.MAGb_3750
1110504	CL:577	1110504.MAGb_3760
1110504	CL:577	1110504.MAGb_4090
1110504	CL:577	1110504.MAGb_4910
1110504	CL:579	1110504.MAGb_0190
1110504	CL:579	1110504.MAGb_0720
1110504	CL:579	1110504.MAGb_3750
1110504	CL:579	1110504.MAGb_3760
1110504	CL:579	1110504.MAGb_4090
1110504	CL:579	1110504.MAGb_4910
1110504	CL:59	1110504.MAGb_0390
1110504	CL:59	1110504.MAGb_0440
1110504	CL:59	1110504.MAGb_0940
1110504	CL:59	1110504.MAGb_0950
1110504	CL:59	1110504.MAGb_1160
1110504	CL:59	1110504.MAGb_1170
1110504	CL:59	1110504.MAGb_1180
1110504	CL:59	1110504.MAGb_1220
1110504	CL:59	1110504.MAGb_1590
1110504	CL:59	1110504.MAGb_1600
1110504	CL:59	1110504.MAGb_1610
1110504	CL:59	1110504.MAGb_1620
1110504	CL:59	1110504.MAGb_1630
1110504	CL:59	1110504.MAGb_1640
1110504	CL:59	1110504.MAGb_1700
1110504	CL:59	1110504.MAGb_1710
1110504	CL:59	1110504.MAGb_1720
1110504	CL:59	1110504.MAGb_1730
1110504	CL:59	1110504.MAGb_1740
1110504	CL:59	1110504.MAGb_1750
1110504	CL:59	1110504.MAGb_1760
1110504	CL:59	1110504.MAGb_1770
1110504	CL:59	1110504.MAGb_1780
1110504	CL:59	1110504.MAGb_1790
1110504	CL:59	1110504.MAGb_1810
1110504	CL:59	1110504.MAGb_1820
1110504	CL:59	1110504.MAGb_1830
1110504	CL:59	1110504.MAGb_1840
1110504	CL:59	1110504.MAGb_1850
1110504	CL:59	1110504.MAGb_1860
1110504	CL:59	1110504.MAGb_1870
1110504	CL:59	1110504.MAGb_1880
1110504	CL:59	1110504.MAGb_1890
1110504	CL:59	1110504.MAGb_1960
1110504	CL:59	1110504.MAGb_1970
1110504	CL:59	1110504.MAGb_2020
1110504	CL:59	1110504.MAGb_2030
1110504	CL:59	1110504.MAGb_2130
1110504	CL:59	1110504.MAGb_2280
1110504	CL:59	1110504.MAGb_2290
1110504	CL:59	1110504.MAGb_2300
1110504	CL:59	1110504.MAGb_2460
1110504	CL:59	1110504.MAGb_2470
1110504	CL:59	1110504.MAGb_2540
1110504	CL:59	1110504.MAGb_2550
1110504	CL:59	1110504.MAGb_2650
1110504	CL:59	1110504.MAGb_2670
1110504	CL:59	1110504.MAGb_3790
1110504	CL:59	1110504.MAGb_3810
1110504	CL:59	1110504.MAGb_4290
1110504	CL:59	1110504.MAGb_4990
1110504	CL:59	1110504.MAGb_5240
1110504	CL:59	1110504.MAGb_5250
1110504	CL:59	1110504.MAGb_5430
1110504	CL:59	1110504.MAGb_5720
1110504	CL:59	1110504.MAGb_5930
1110504	CL:59	1110504.MAGb_6320
1110504	CL:59	1110504.MAGb_6620
1110504	CL:59	1110504.MAGb_6770
1110504	CL:59	1110504.MAGb_6850
1110504	CL:59	1110504.MAGb_7050
1110504	CL:59	1110504.MAGb_7060
1110504	CL:59	1110504.MAGb_7220
1110504	CL:59	1110504.MAGb_7240
1110504	CL:59	1110504.MAGb_7540
1110504	CL:59	1110504.MAGb_7670
1110504	CL:593	1110504.MAGb_0710
1110504	CL:593	1110504.MAGb_0730
1110504	CL:593	1110504.MAGb_0740
1110504	CL:593	1110504.MAGb_0760
1110504	CL:593	1110504.MAGb_0770
1110504	CL:60	1110504.MAGb_0390
1110504	CL:60	1110504.MAGb_0940
1110504	CL:60	1110504.MAGb_0950
1110504	CL:60	1110504.MAGb_1160
1110504	CL:60	1110504.MAGb_1170
1110504	CL:60	1110504.MAGb_1180
1110504	CL:60	1110504.MAGb_1220
1110504	CL:60	1110504.MAGb_1590
1110504	CL:60	1110504.MAGb_1610
1110504	CL:60	1110504.MAGb_1620
1110504	CL:60	1110504.MAGb_1630
1110504	CL:60	1110504.MAGb_1640
1110504	CL:60	1110504.MAGb_1700
1110504	CL:60	1110504.MAGb_1710
1110504	CL:60	1110504.MAGb_1720
1110504	CL:60	1110504.MAGb_1730
1110504	CL:60	1110504.MAGb_1740
1110504	CL:60	1110504.MAGb_1750
1110504	CL:60	1110504.MAGb_1760
1110504	CL:60	1110504.MAGb_1770
1110504	CL:60	1110504.MAGb_1780
1110504	CL:60	1110504.MAGb_1790
1110504	CL:60	1110504.MAGb_1810
1110504	CL:60	1110504.MAGb_1820
1110504	CL:60	1110504.MAGb_1830
1110504	CL:60	1110504.MAGb_1840
1110504	CL:60	1110504.MAGb_1850
1110504	CL:60	1110504.MAGb_1860
1110504	CL:60	1110504.MAGb_1870
1110504	CL:60	1110504.MAGb_1880
1110504	CL:60	1110504.MAGb_1890
1110504	CL:60	1110504.MAGb_1960
1110504	CL:60	1110504.MAGb_1970
1110504	CL:60	1110504.MAGb_2020
1110504	CL:60	1110504.MAGb_2030
1110504	CL:60	1110504.MAGb_2130
1110504	CL:60	1110504.MAGb_2280
1110504	CL:60	1110504.MAGb_2290
1110504	CL:60	1110504.MAGb_2300
1110504	CL:60	1110504.MAGb_2540
1110504	CL:60	1110504.MAGb_2550
1110504	CL:60	1110504.MAGb_2650
1110504	CL:60	1110504.MAGb_2670
1110504	CL:60	1110504.MAGb_3790
1110504	CL:60	1110504.MAGb_4290
1110504	CL:60	1110504.MAGb_4990
1110504	CL:60	1110504.MAGb_5240
1110504	CL:60	1110504.MAGb_5250
1110504	CL:60	1110504.MAGb_5430
1110504	CL:60	1110504.MAGb_5720
1110504	CL:60	1110504.MAGb_5930
1110504	CL:60	1110504.MAGb_6320
1110504	CL:60	1110504.MAGb_6620
1110504	CL:60	1110504.MAGb_6770
1110504	CL:60	1110504.MAGb_6850
1110504	CL:60	1110504.MAGb_7050
1110504	CL:60	1110504.MAGb_7060
1110504	CL:60	1110504.MAGb_7220
1110504	CL:60	1110504.MAGb_7240
1110504	CL:60	1110504.MAGb_7540
1110504	CL:60	1110504.MAGb_7670
1110504	CL:602	1110504.MAGb_0700
1110504	CL:602	1110504.MAGb_1090
1110504	CL:602	1110504.MAGb_3360
1110504	CL:602	1110504.MAGb_3380
1110504	CL:602	1110504.MAGb_3400
1110504	CL:602	1110504.MAGb_3430
1110504	CL:602	1110504.MAGb_3440
1110504	CL:602	1110504.MAGb_4020
1110504	CL:602	1110504.MAGb_4030
1110504	CL:602	1110504.MAGb_4040
1110504	CL:602	1110504.MAGb_4050
1110504	CL:602	1110504.MAGb_4060
1110504	CL:602	1110504.MAGb_4070
1110504	CL:602	1110504.MAGb_4080
1110504	CL:602	1110504.MAGb_4100
1110504	CL:602	1110504.MAGb_4130
1110504	CL:602	1110504.MAGb_4140
1110504	CL:605	1110504.MAGb_0700
1110504	CL:605	1110504.MAGb_4030
1110504	CL:605	1110504.MAGb_4040
1110504	CL:605	1110504.MAGb_4050
1110504	CL:605	1110504.MAGb_4060
1110504	CL:605	1110504.MAGb_4070
1110504	CL:605	1110504.MAGb_4080
1110504	CL:61	1110504.MAGb_0940
1110504	CL:61	1110504.MAGb_0950
1110504	CL:61	1110504.MAGb_1160
1110504	CL:61	1110504.MAGb_1170
1110504	CL:61	1110504.MAGb_1180
1110504	CL:61	1110504.MAGb_1590
1110504	CL:61	1110504.MAGb_1610
1110504	CL:61	1110504.MAGb_1620
1110504	CL:61	1110504.MAGb_1630
1110504	CL:61	1110504.MAGb_1640
1110504	CL:61	1110504.MAGb_1700
1110504	CL:61	1110504.MAGb_1710
1110504	CL:61	1110504.MAGb_1720
1110504	CL:61	1110504.MAGb_1730
1110504	CL:61	1110504.MAGb_1740
1110504	CL:61	1110504.MAGb_1750
1110504	CL:61	1110504.MAGb_1760
1110504	CL:61	1110504.MAGb_1770
1110504	CL:61	1110504.MAGb_1780
1110504	CL:61	1110504.MAGb_1790
1110504	CL:61	1110504.MAGb_1810
1110504	CL:61	1110504.MAGb_1820
1110504	CL:61	1110504.MAGb_1830
1110504	CL:61	1110504.MAGb_1840
1110504	CL:61	1110504.MAGb_1850
1110504	CL:61	1110504.MAGb_1860
1110504	CL:61	1110504.MAGb_1870
1110504	CL:61	1110504.MAGb_1880
1110504	CL:61	1110504.MAGb_1890
1110504	CL:61	1110504.MAGb_1960
1110504	CL:61	1110504.MAGb_1970
1110504	CL:61	1110504.MAGb_2020
1110504	CL:61	1110504.MAGb_2030
1110504	CL:61	1110504.MAGb_2290
1110504	CL:61	1110504.MAGb_2300
1110504	CL:61	1110504.MAGb_2540
1110504	CL:61	1110504.MAGb_2550
1110504	CL:61	1110504.MAGb_2650
1110504	CL:61	1110504.MAGb_2670
1110504	CL:61	1110504.MAGb_3790
1110504	CL:61	1110504.MAGb_4290
1110504	CL:61	1110504.MAGb_4990
1110504	CL:61	1110504.MAGb_5240
1110504	CL:61	1110504.MAGb_5250
1110504	CL:61	1110504.MAGb_5430
1110504	CL:61	1110504.MAGb_5720
1110504	CL:61	1110504.MAGb_5930
1110504	CL:61	1110504.MAGb_6320
1110504	CL:61	1110504.MAGb_6770
1110504	CL:61	1110504.MAGb_6850
1110504	CL:61	1110504.MAGb_7050
1110504	CL:61	1110504.MAGb_7060
1110504	CL:61	1110504.MAGb_7220
1110504	CL:61	1110504.MAGb_7240
1110504	CL:61	1110504.MAGb_7540
1110504	CL:61	1110504.MAGb_7670
1110504	CL:622	1110504.MAGb_1090
1110504	CL:622	1110504.MAGb_3360
1110504	CL:622	1110504.MAGb_3380
1110504	CL:622	1110504.MAGb_3400
1110504	CL:622	1110504.MAGb_3430
1110504	CL:622	1110504.MAGb_3440
1110504	CL:622	1110504.MAGb_4100
1110504	CL:635	1110504.MAGb_0230
1110504	CL:635	1110504.MAGb_0430
1110504	CL:635	1110504.MAGb_0510
1110504	CL:635	1110504.MAGb_0540
1110504	CL:635	1110504.MAGb_1260
1110504	CL:635	1110504.MAGb_1510
1110504	CL:635	1110504.MAGb_1520
1110504	CL:635	1110504.MAGb_2260
1110504	CL:635	1110504.MAGb_2270
1110504	CL:635	1110504.MAGb_2450
1110504	CL:635	1110504.MAGb_2910
1110504	CL:635	1110504.MAGb_2920
1110504	CL:635	1110504.MAGb_3650
1110504	CL:635	1110504.MAGb_3780
1110504	CL:635	1110504.MAGb_3830
1110504	CL:635	1110504.MAGb_3950
1110504	CL:635	1110504.MAGb_4590
1110504	CL:635	1110504.MAGb_4600
1110504	CL:635	1110504.MAGb_4620
1110504	CL:635	1110504.MAGb_4630
1110504	CL:635	1110504.MAGb_4640
1110504	CL:635	1110504.MAGb_4650
1110504	CL:635	1110504.MAGb_4670
1110504	CL:635	1110504.MAGb_5560
1110504	CL:635	1110504.MAGb_5570
1110504	CL:635	1110504.MAGb_5580
1110504	CL:635	1110504.MAGb_5590
1110504	CL:635	1110504.MAGb_5600
1110504	CL:635	1110504.MAGb_5610
1110504	CL:635	1110504.MAGb_5620
1110504	CL:635	1110504.MAGb_5630
1110504	CL:635	1110504.MAGb_5640
1110504	CL:635	1110504.MAGb_5650
1110504	CL:635	1110504.MAGb_5760
1110504	CL:635	1110504.MAGb_6470
1110504	CL:635	1110504.MAGb_6920
1110504	CL:635	1110504.MAGb_7000
1110504	CL:636	1110504.MAGb_0230
1110504	CL:636	1110504.MAGb_0430
1110504	CL:636	1110504.MAGb_0510
1110504	CL:636	1110504.MAGb_0540
1110504	CL:636	1110504.MAGb_1260
1110504	CL:636	1110504.MAGb_1510
1110504	CL:636	1110504.MAGb_1520
1110504	CL:636	1110504.MAGb_2260
1110504	CL:636	1110504.MAGb_2270
1110504	CL:636	1110504.MAGb_2450
1110504	CL:636	1110504.MAGb_2910
1110504	CL:636	1110504.MAGb_2920
1110504	CL:636	1110504.MAGb_3650
1110504	CL:636	1110504.MAGb_3780
1110504	CL:636	1110504.MAGb_3830
1110504	CL:636	1110504.MAGb_3950
1110504	CL:636	1110504.MAGb_4590
1110504	CL:636	1110504.MAGb_4600
1110504	CL:636	1110504.MAGb_4620
1110504	CL:636	1110504.MAGb_4630
1110504	CL:636	1110504.MAGb_4640
1110504	CL:636	1110504.MAGb_4650
1110504	CL:636	1110504.MAGb_4670
1110504	CL:636	1110504.MAGb_5760
1110504	CL:636	1110504.MAGb_6470
1110504	CL:636	1110504.MAGb_6920
1110504	CL:636	1110504.MAGb_7000
1110504	CL:638	1110504.MAGb_0230
1110504	CL:638	1110504.MAGb_0430
1110504	CL:638	1110504.MAGb_0510
1110504	CL:638	1110504.MAGb_0540
1110504	CL:638	1110504.MAGb_1260
1110504	CL:638	1110504.MAGb_1510
1110504	CL:638	1110504.MAGb_1520
1110504	CL:638	1110504.MAGb_2260
1110504	CL:638	1110504.MAGb_2270
1110504	CL:638	1110504.MAGb_2450
1110504	CL:638	1110504.MAGb_3650
1110504	CL:638	1110504.MAGb_3780
1110504	CL:638	1110504.MAGb_3830
1110504	CL:638	1110504.MAGb_3950
1110504	CL:638	1110504.MAGb_4590
1110504	CL:638	1110504.MAGb_4600
1110504	CL:638	1110504.MAGb_6470
1110504	CL:638	1110504.MAGb_7000
1110504	CL:639	1110504.MAGb_0230
1110504	CL:639	1110504.MAGb_0430
1110504	CL:639	1110504.MAGb_0510
1110504	CL:639	1110504.MAGb_1510
1110504	CL:639	1110504.MAGb_1520
1110504	CL:639	1110504.MAGb_2270
1110504	CL:639	1110504.MAGb_3650
1110504	CL:639	1110504.MAGb_3780
1110504	CL:639	1110504.MAGb_3830
1110504	CL:639	1110504.MAGb_4590
1110504	CL:639	1110504.MAGb_4600
1110504	CL:639	1110504.MAGb_6470
1110504	CL:641	1110504.MAGb_0230
1110504	CL:641	1110504.MAGb_0430
1110504	CL:641	1110504.MAGb_0510
1110504	CL:641	1110504.MAGb_1510
1110504	CL:641	1110504.MAGb_1520
1110504	CL:641	1110504.MAGb_3780
1110504	CL:65	1110504.MAGb_0940
1110504	CL:65	1110504.MAGb_0950
1110504	CL:65	1110504.MAGb_1160
1110504	CL:65	1110504.MAGb_1170
1110504	CL:65	1110504.MAGb_1180
1110504	CL:65	1110504.MAGb_1590
1110504	CL:65	1110504.MAGb_1610
1110504	CL:65	1110504.MAGb_1620
1110504	CL:65	1110504.MAGb_1630
1110504	CL:65	1110504.MAGb_1640
1110504	CL:65	1110504.MAGb_1700
1110504	CL:65	1110504.MAGb_1710
1110504	CL:65	1110504.MAGb_1720
1110504	CL:65	1110504.MAGb_1730
1110504	CL:65	1110504.MAGb_1740
1110504	CL:65	1110504.MAGb_1750
1110504	CL:65	1110504.MAGb_1760
1110504	CL:65	1110504.MAGb_1770
1110504	CL:65	1110504.MAGb_1780
1110504	CL:65	1110504.MAGb_1790
1110504	CL:65	1110504.MAGb_1810
1110504	CL:65	1110504.MAGb_1820
1110504	CL:65	1110504.MAGb_1830
1110504	CL:65	1110504.MAGb_1840
1110504	CL:65	1110504.MAGb_1850
1110504	CL:65	1110504.MAGb_1860
1110504	CL:65	1110504.MAGb_1870
1110504	CL:65	1110504.MAGb_1880
1110504	CL:65	1110504.MAGb_1890
1110504	CL:65	1110504.MAGb_1960
1110504	CL:65	1110504.MAGb_1970
1110504	CL:65	1110504.MAGb_2020
1110504	CL:65	1110504.MAGb_2030
1110504	CL:65	1110504.MAGb_2290
1110504	CL:65	1110504.MAGb_2300
1110504	CL:65	1110504.MAGb_2540
1110504	CL:65	1110504.MAGb_2550
1110504	CL:65	1110504.MAGb_2650
1110504	CL:65	1110504.MAGb_2670
1110504	CL:65	1110504.MAGb_3790
1110504	CL:65	1110504.MAGb_4990
1110504	CL:65	1110504.MAGb_5240
1110504	CL:65	1110504.MAGb_5250
1110504	CL:65	1110504.MAGb_5430
1110504	CL:65	1110504.MAGb_5720
1110504	CL:65	1110504.MAGb_6320
1110504	CL:65	1110504.MAGb_6770
1110504	CL:65	1110504.MAGb_6850
1110504	CL:65	1110504.MAGb_7050
1110504	CL:65	1110504.MAGb_7220
1110504	CL:65	1110504.MAGb_7240
1110504	CL:66	1110504.MAGb_0940
1110504	CL:66	1110504.MAGb_0950
1110504	CL:66	1110504.MAGb_1170
1110504	CL:66	1110504.MAGb_1180
1110504	CL:66	1110504.MAGb_1590
1110504	CL:66	1110504.MAGb_1630
1110504	CL:66	1110504.MAGb_1700
1110504	CL:66	1110504.MAGb_1710
1110504	CL:66	1110504.MAGb_1720
1110504	CL:66	1110504.MAGb_1730
1110504	CL:66	1110504.MAGb_1740
1110504	CL:66	1110504.MAGb_1760
1110504	CL:66	1110504.MAGb_1770
1110504	CL:66	1110504.MAGb_1780
1110504	CL:66	1110504.MAGb_1810
1110504	CL:66	1110504.MAGb_1820
1110504	CL:66	1110504.MAGb_1830
1110504	CL:66	1110504.MAGb_1840
1110504	CL:66	1110504.MAGb_1850
1110504	CL:66	1110504.MAGb_1860
1110504	CL:66	1110504.MAGb_1880
1110504	CL:66	1110504.MAGb_1890
1110504	CL:66	1110504.MAGb_1960
1110504	CL:66	1110504.MAGb_1970
1110504	CL:66	1110504.MAGb_2020
1110504	CL:66	1110504.MAGb_2030
1110504	CL:66	1110504.MAGb_2300
1110504	CL:66	1110504.MAGb_2540
1110504	CL:66	1110504.MAGb_2550
1110504	CL:66	1110504.MAGb_2650
1110504	CL:66	1110504.MAGb_2670
1110504	CL:66	1110504.MAGb_4990
1110504	CL:66	1110504.MAGb_5240
1110504	CL:66	1110504.MAGb_5250
1110504	CL:66	1110504.MAGb_5430
1110504	CL:66	1110504.MAGb_5720
1110504	CL:66	1110504.MAGb_6320
1110504	CL:66	1110504.MAGb_6770
1110504	CL:66	1110504.MAGb_6850
1110504	CL:66	1110504.MAGb_7050
1110504	CL:66	1110504.MAGb_7220
1110504	CL:66	1110504.MAGb_7240
1110504	CL:662	1110504.MAGb_0540
1110504	CL:662	1110504.MAGb_1260
1110504	CL:662	1110504.MAGb_2260
1110504	CL:662	1110504.MAGb_2450
1110504	CL:662	1110504.MAGb_3950
1110504	CL:662	1110504.MAGb_7000
1110504	CL:67	1110504.MAGb_0940
1110504	CL:67	1110504.MAGb_0950
1110504	CL:67	1110504.MAGb_1170
1110504	CL:67	1110504.MAGb_1590
1110504	CL:67	1110504.MAGb_1630
1110504	CL:67	1110504.MAGb_1720
1110504	CL:67	1110504.MAGb_1730
1110504	CL:67	1110504.MAGb_1740
1110504	CL:67	1110504.MAGb_1780
1110504	CL:67	1110504.MAGb_1820
1110504	CL:67	1110504.MAGb_1830
1110504	CL:67	1110504.MAGb_1840
1110504	CL:67	1110504.MAGb_1880
1110504	CL:67	1110504.MAGb_1890
1110504	CL:67	1110504.MAGb_2020
1110504	CL:67	1110504.MAGb_2030
1110504	CL:67	1110504.MAGb_2300
1110504	CL:67	1110504.MAGb_2650
1110504	CL:67	1110504.MAGb_2670
1110504	CL:67	1110504.MAGb_4990
1110504	CL:67	1110504.MAGb_5240
1110504	CL:67	1110504.MAGb_5430
1110504	CL:67	1110504.MAGb_5720
1110504	CL:67	1110504.MAGb_6320
1110504	CL:67	1110504.MAGb_6770
1110504	CL:67	1110504.MAGb_6850
1110504	CL:67	1110504.MAGb_7220
1110504	CL:67	1110504.MAGb_7240
1110504	CL:680	1110504.MAGb_2910
1110504	CL:680	1110504.MAGb_2920
1110504	CL:680	1110504.MAGb_4620
1110504	CL:680	1110504.MAGb_5760
1110504	CL:680	1110504.MAGb_6920
1110504	CL:689	1110504.MAGb_5560
1110504	CL:689	1110504.MAGb_5570
1110504	CL:689	1110504.MAGb_5580
1110504	CL:689	1110504.MAGb_5590
1110504	CL:689	1110504.MAGb_5600
1110504	CL:689	1110504.MAGb_5610
1110504	CL:689	1110504.MAGb_5620
1110504	CL:689	1110504.MAGb_5630
1110504	CL:689	1110504.MAGb_5640
1110504	CL:689	1110504.MAGb_5650
1110504	CL:692	1110504.MAGb_5560
1110504	CL:692	1110504.MAGb_5570
1110504	CL:692	1110504.MAGb_5580
1110504	CL:692	1110504.MAGb_5590
1110504	CL:692	1110504.MAGb_5600
1110504	CL:715	1110504.MAGb_5260
1110504	CL:715	1110504.MAGb_5270
1110504	CL:715	1110504.MAGb_5290
1110504	CL:715	1110504.MAGb_5300
1110504	CL:715	1110504.MAGb_5310
1110504	CL:715	1110504.MAGb_5320
1110504	CL:715	1110504.MAGb_5330
1110504	CL:715	1110504.MAGb_5340
1110504	CL:715	1110504.MAGb_5350
1110504	CL:715	1110504.MAGb_5360
1110504	CL:717	1110504.MAGb_5290
1110504	CL:717	1110504.MAGb_5300
1110504	CL:717	1110504.MAGb_5310
1110504	CL:717	1110504.MAGb_5320
1110504	CL:717	1110504.MAGb_5330
1110504	CL:735	1110504.MAGb_3530
1110504	CL:735	1110504.MAGb_3540
1110504	CL:735	1110504.MAGb_3550
1110504	CL:735	1110504.MAGb_3560
1110504	CL:735	1110504.MAGb_3570
1110504	CL:735	1110504.MAGb_3580
1110504	CL:735	1110504.MAGb_3590
1110504	CL:735	1110504.MAGb_3610
1110504	CL:735	1110504.MAGb_3990
1110504	CL:735	1110504.MAGb_4840
1110504	CL:735	1110504.MAGb_6190
1110504	CL:735	1110504.MAGb_6290
1110504	CL:736	1110504.MAGb_3530
1110504	CL:736	1110504.MAGb_3610
1110504	CL:736	1110504.MAGb_3990
1110504	CL:736	1110504.MAGb_4840
1110504	CL:736	1110504.MAGb_6190
1110504	CL:736	1110504.MAGb_6290
1110504	CL:748	1110504.MAGb_3550
1110504	CL:748	1110504.MAGb_3560
1110504	CL:748	1110504.MAGb_3570
1110504	CL:748	1110504.MAGb_3580
1110504	CL:748	1110504.MAGb_3590
1110504	CL:766	1110504.MAGb_0290
1110504	CL:766	1110504.MAGb_0300
1110504	CL:766	1110504.MAGb_0310
1110504	CL:766	1110504.MAGb_0320
1110504	CL:766	1110504.MAGb_0330
1110504	CL:766	1110504.MAGb_0340
1110504	CL:785	1110504.MAGb_0270
1110504	CL:785	1110504.MAGb_1300
1110504	CL:785	1110504.MAGb_4470
1110504	CL:785	1110504.MAGb_4480
1110504	CL:785	1110504.MAGb_4490
1110504	CL:785	1110504.MAGb_4500
1110504	CL:785	1110504.MAGb_4510
1110504	CL:785	1110504.MAGb_4520
1110504	CL:785	1110504.MAGb_4530
1110504	CL:785	1110504.MAGb_5020
1110504	CL:785	1110504.MAGb_5030
1110504	CL:785	1110504.MAGb_5040
1110504	CL:785	1110504.MAGb_5050
1110504	CL:788	1110504.MAGb_4470
1110504	CL:788	1110504.MAGb_4480
1110504	CL:788	1110504.MAGb_4490
1110504	CL:788	1110504.MAGb_4500
1110504	CL:788	1110504.MAGb_4510
1110504	CL:788	1110504.MAGb_4520
1110504	CL:788	1110504.MAGb_5020
1110504	CL:810	1110504.MAGb_0680
1110504	CL:810	1110504.MAGb_0970
1110504	CL:810	1110504.MAGb_0980
1110504	CL:810	1110504.MAGb_1330
1110504	CL:810	1110504.MAGb_1340
1110504	CL:810	1110504.MAGb_1360
1110504	CL:810	1110504.MAGb_1370
1110504	CL:810	1110504.MAGb_1380
1110504	CL:810	1110504.MAGb_1390
1110504	CL:810	1110504.MAGb_1500
1110504	CL:810	1110504.MAGb_1690
1110504	CL:810	1110504.MAGb_1800
1110504	CL:810	1110504.MAGb_2690
1110504	CL:810	1110504.MAGb_2800
1110504	CL:810	1110504.MAGb_3710
1110504	CL:810	1110504.MAGb_4660
1110504	CL:810	1110504.MAGb_4980
1110504	CL:810	1110504.MAGb_6180
1110504	CL:810	1110504.MAGb_6750
1110504	CL:810	1110504.MAGb_7420
1110504	CL:810	1110504.MAGb_7430
1110504	CL:810	1110504.MAGb_7440
1110504	CL:810	1110504.MAGb_7460
1110504	CL:810	1110504.MAGb_7470
1110504	CL:810	1110504.MAGb_7480
1110504	CL:810	1110504.MAGb_7490
1110504	CL:811	1110504.MAGb_0680
1110504	CL:811	1110504.MAGb_0970
1110504	CL:811	1110504.MAGb_0980
